darkstore_id,latitude,longitude,avg_orders_last_2w,avg_distance_km_last_2w,avg_active_riders_last_2w,order_std_last_2w,rider_std_last_2w,temperature_c,rainfall_mm,humidity_percent,aqi,extreme_heat_hours_week,heavy_rain_hours_week,total_active_riders_week,num_claims_last_week,avg_earning_per_hour_last2w
DS_1324,12.719214,80.051597,186,10.47,117,19.26,22.77,25.93,15.47,88.26,163,2,6,326,45,1515.08
DS_1325,13.475865,79.857032,212,7.54,53,29.76,23.15,43.9,18.12,74.9,280,6,9,103,40,1893.23
DS_1326,12.836896,79.935337,120,8.09,22,35.6,5.35,31.27,4.69,66.54,144,19,6,233,1,1154.2
DS_1327,12.682118,80.465521,128,10.24,80,14.44,19.67,33.85,3.95,88.44,96,17,21,270,41,1125.58
DS_1328,13.289699,80.08609,181,2.2,57,46.62,12.05,27.29,0.13,85.16,267,23,13,147,3,1067.59
DS_1329,13.158708,80.126678,86,11.52,26,38.17,21.06,41.74,14.14,65.6,89,1,9,112,0,825.04
DS_1330,12.998196,79.836897,77,7.31,82,7.4,18.34,25.55,18.75,85.28,180,0,19,91,21,601.56
DS_1331,13.055364,79.826296,186,11.52,23,43.93,6.0,41.68,3.74,60.22,252,11,21,298,10,1804.91
DS_1332,13.219202,80.302027,84,9.65,39,46.84,17.31,27.81,12.74,51.52,165,15,24,159,47,883.62
DS_1333,12.728455,80.176666,161,3.52,114,40.72,15.18,42.73,14.93,51.63,206,11,10,203,10,1306.43
DS_1334,13.496334,80.156094,289,3.65,111,24.18,23.96,39.6,18.55,73.12,140,20,13,246,44,2502.78
DS_1335,13.474793,79.970187,292,5.54,39,49.75,16.57,28.29,12.94,65.05,107,9,11,197,13,2643.15
DS_1336,13.150326,80.321326,202,4.64,42,10.6,15.99,36.32,19.41,72.95,227,8,3,421,26,1772.04
DS_1337,12.699542,79.917766,58,6.39,63,29.15,22.43,31.25,6.89,74.3,288,20,12,259,32,539.72
DS_1338,13.180228,79.932954,238,8.04,66,12.67,21.05,28.56,7.0,41.12,59,29,29,486,27,2222.53
DS_1339,12.572198,80.122499,101,6.37,98,24.77,29.78,42.18,10.86,42.7,110,16,33,433,22,849.72
DS_1340,12.530653,80.000396,274,2.56,40,46.73,12.5,33.07,7.67,66.63,298,7,2,292,8,2414.96
DS_1341,12.757683,79.973224,194,11.76,32,40.74,21.59,32.97,0.03,49.55,276,22,12,156,17,1848.17
DS_1342,12.962623,80.251666,253,6.25,61,40.19,7.52,28.4,14.64,71.63,160,20,19,54,42,2305.02
DS_1343,13.368273,80.25568,58,10.51,100,20.92,24.72,32.66,15.03,67.61,170,3,18,193,23,419.89
DS_1344,13.227169,80.377162,103,2.74,106,47.04,24.23,42.43,14.94,69.29,110,22,23,186,26,849.5
DS_1345,13.242707,80.092396,182,10.1,63,21.57,22.6,32.26,6.9,55.12,200,20,18,330,34,1651.93
DS_1346,12.925493,79.85116,240,3.73,56,6.8,6.21,44.03,10.45,71.99,55,22,19,490,3,2171.06
DS_1347,12.845935,79.991566,173,8.79,58,33.7,29.66,43.93,7.2,81.47,124,20,3,215,21,1556.15
DS_1348,12.871039,80.486004,224,8.62,93,21.32,28.45,27.9,0.32,89.9,237,7,5,185,10,1744.77
DS_1349,13.48765,80.217381,267,11.1,65,11.92,12.99,28.55,11.25,81.92,284,6,14,177,6,2408.27
DS_1350,12.540109,80.296816,158,5.21,101,47.06,18.59,42.25,2.48,67.87,164,22,3,114,40,1320.51
DS_1351,13.367031,79.80515,196,3.09,17,33.68,27.0,32.86,1.6,49.67,204,24,5,464,36,1833.7
DS_1352,13.078675,80.162744,276,10.65,31,47.32,16.36,25.09,15.11,74.07,232,23,1,338,33,2544.46
DS_1353,12.938615,79.82627,115,5.32,71,31.23,19.18,30.48,0.19,86.88,80,12,3,488,11,1175.8
DS_1354,13.225258,80.198461,94,4.33,63,7.87,19.29,36.95,19.18,50.59,172,7,17,429,3,802.74
DS_1355,12.986669,80.44454,120,6.86,44,6.35,20.53,40.99,10.31,52.8,207,26,22,177,44,1142.66
DS_1356,13.373423,80.477893,250,3.46,104,45.53,18.54,27.67,19.66,47.45,116,6,11,246,1,2113.14
DS_1357,13.400702,80.178387,263,4.97,117,6.74,13.96,27.21,1.16,76.84,62,23,7,131,46,2706.59
DS_1358,12.921721,80.120743,155,5.85,97,32.68,17.57,43.44,11.67,60.33,108,4,11,341,0,1329.64
DS_1359,12.776828,80.461512,82,4.77,24,18.41,26.53,40.02,6.99,43.13,103,17,8,133,17,728.77
DS_1360,13.09235,80.271527,167,6.5,118,35.94,26.33,36.8,16.87,83.75,153,22,6,201,22,1376.88
DS_1361,13.412363,79.845429,129,5.85,104,17.81,23.86,40.38,7.22,67.88,70,18,21,238,33,770.25
DS_1362,12.710662,80.126008,220,9.75,14,6.67,14.18,33.58,5.21,56.55,92,9,7,260,3,1987.13
DS_1363,13.122967,79.968172,137,11.18,95,37.89,24.22,40.17,17.15,57.2,60,10,19,77,41,1187.26
DS_1364,13.13156,80.128863,249,3.01,26,18.99,13.47,32.44,7.49,54.51,158,13,17,109,44,2275.8
DS_1365,13.233113,80.118826,143,10.23,101,29.79,20.93,29.88,0.34,62.77,116,14,19,143,18,1502.32
DS_1366,12.631568,80.207501,203,11.32,12,39.82,18.32,39.58,7.81,56.85,215,10,1,384,39,1973.94
DS_1367,13.215825,80.049739,94,8.87,28,36.63,11.1,33.39,13.09,67.4,144,15,3,163,41,871.54
DS_1368,13.409033,79.914989,289,11.96,111,20.69,15.23,44.63,5.09,78.68,201,3,20,378,39,2489.45
DS_1369,12.679683,80.152604,84,5.35,100,38.65,25.42,31.99,8.64,73.72,155,1,24,173,40,671.89
DS_1370,12.737543,80.381142,286,10.3,90,46.66,27.64,43.43,1.13,54.72,100,12,20,88,8,2484.5
DS_1371,13.471395,80.264809,130,8.74,105,32.45,8.54,43.66,11.76,66.44,253,15,29,464,22,861.74
DS_1372,12.680977,80.036858,230,5.23,46,36.66,15.32,29.84,15.13,82.01,238,16,8,306,12,2073.38
DS_1373,13.354385,80.454866,151,9.05,30,43.97,14.7,40.96,8.27,43.41,95,22,7,62,0,1417.46
DS_1374,12.992278,80.438545,59,7.1,110,42.96,16.2,33.66,8.4,43.91,92,12,4,277,11,389.57
DS_1375,12.747231,79.946544,90,3.89,60,20.82,29.37,43.35,1.77,67.81,76,9,13,243,9,799.62
DS_1376,13.37075,79.827592,163,3.74,63,49.63,17.01,34.0,4.04,71.96,134,12,1,91,26,1427.09
DS_1377,12.945305,80.318916,175,9.13,20,6.29,25.41,39.89,3.09,50.57,266,9,20,470,18,1592.48
DS_1378,13.014817,80.379327,66,9.12,74,49.4,20.93,34.34,9.63,77.26,207,6,16,234,39,572.35
DS_1379,12.859233,80.477505,176,7.31,39,16.07,5.89,29.56,10.59,72.31,143,9,7,84,31,1594.89
DS_1380,13.092951,80.422885,120,7.01,99,24.82,21.78,28.99,18.98,86.16,299,15,1,86,21,990.27
DS_1381,12.663524,80.220374,243,3.8,118,44.77,20.47,33.51,1.46,48.45,176,2,22,124,24,2054.58
DS_1382,12.891082,80.171037,60,6.29,52,15.99,23.48,40.11,12.0,77.57,240,3,14,299,10,520.24
DS_1383,13.469412,79.819489,112,10.71,45,15.12,5.01,37.1,10.53,44.18,59,3,1,176,10,1036.83
DS_1384,12.758133,79.97266,291,10.55,99,33.94,9.52,38.77,10.32,68.26,180,10,16,69,25,2581.6
DS_1385,13.156737,80.12173,244,8.61,66,36.75,23.77,30.65,17.46,67.59,254,24,23,499,15,2271.24
DS_1386,12.82519,80.239953,223,11.97,115,5.34,13.01,34.63,4.11,59.42,109,8,20,265,28,2350.78
DS_1387,13.273473,80.190076,69,10.93,100,25.27,27.59,25.89,0.82,82.23,76,5,9,296,29,525.36
DS_1388,12.630874,80.319845,190,3.45,35,27.01,16.98,41.35,13.45,40.22,259,9,6,257,10,1697.73
DS_1389,13.469821,79.995837,264,5.99,116,17.23,3.03,44.8,6.9,66.01,172,24,21,200,0,2105.79
DS_1390,12.95379,80.195467,66,3.32,91,29.57,21.87,33.14,0.35,50.86,222,3,13,488,5,493.63
DS_1391,12.73605,79.8617,270,6.66,106,11.96,16.86,25.22,5.03,77.17,111,22,12,362,12,2363.92
DS_1392,12.573497,80.089566,295,9.76,109,19.56,11.56,28.4,6.19,42.15,201,11,20,483,26,2554.31
DS_1393,12.669758,80.325113,284,3.56,110,37.1,3.55,38.05,12.34,81.58,95,9,21,215,42,2435.25
DS_1394,13.019774,80.285381,280,10.8,107,44.32,8.37,37.24,3.45,81.9,175,11,1,352,34,1885.29
DS_1395,12.837003,80.49345,209,7.69,69,31.52,7.36,40.76,8.26,81.64,255,24,9,157,32,1811.29
DS_1396,13.328883,79.994524,276,9.49,99,8.37,18.74,30.08,9.65,47.63,280,18,0,398,13,2403.92
DS_1397,12.930888,80.148733,276,2.45,31,35.54,23.78,40.27,9.18,71.52,221,18,0,177,42,2533.79
DS_1398,12.748714,80.030671,147,2.94,33,45.39,9.33,38.76,19.48,40.72,298,21,23,207,45,1367.87
DS_1399,13.117145,80.108422,134,8.21,21,27.69,21.84,31.46,0.91,82.4,112,36,12,398,21,1339.6
DS_1400,13.206777,80.399865,65,10.38,84,27.22,27.3,35.91,19.02,76.15,53,6,23,285,41,419.07
DS_1401,12.667042,80.278946,72,10.74,69,49.61,19.78,27.95,11.64,66.56,65,3,18,171,20,618.38
DS_1402,12.667619,80.417709,188,8.88,30,33.63,23.94,34.05,15.91,76.53,228,22,17,348,1,1775.76
DS_1403,12.536671,79.942458,173,4.01,89,41.27,8.51,42.62,8.61,44.72,123,7,12,423,4,1447.03
DS_1404,13.236402,80.411353,191,3.95,45,34.09,5.02,33.42,9.08,66.43,161,21,21,282,14,1731.92
DS_1405,13.163805,79.841834,244,10.81,16,14.94,12.87,41.79,17.59,54.56,150,13,3,460,49,2267.95
DS_1406,12.974631,80.422019,120,3.13,70,17.78,22.14,36.81,17.92,88.63,268,15,19,131,47,1020.55
DS_1407,13.34417,80.030352,281,8.86,62,34.96,21.52,28.84,4.77,82.86,225,1,22,113,19,2451.76
DS_1408,13.30567,80.020211,222,7.34,37,25.52,28.79,36.62,3.98,76.66,242,7,5,55,25,2017.12
DS_1409,13.085354,80.158462,292,6.21,33,23.2,20.01,35.12,9.92,86.69,246,12,1,401,23,2643.8
DS_1410,13.368271,80.458483,252,6.4,62,6.01,14.1,32.97,18.01,57.34,254,0,8,336,34,1627.39
DS_1411,12.705841,79.833447,82,11.45,22,44.8,24.52,27.39,6.45,85.04,94,11,17,253,23,839.59
DS_1412,12.61192,80.046562,260,10.61,87,44.8,7.13,33.33,13.04,56.26,180,16,23,136,25,1629.77
DS_1413,12.76975,80.3996,94,10.65,116,25.74,24.95,26.46,14.16,76.64,66,6,3,206,40,736.25
DS_1414,12.557087,80.077238,231,6.07,104,36.53,12.88,26.98,15.57,76.82,260,15,0,436,49,2542.15
DS_1415,13.03117,79.93941,290,3.07,81,13.0,7.16,33.32,11.28,40.92,214,13,0,146,21,2531.69
DS_1416,13.436606,80.097356,282,11.98,10,27.67,7.38,31.11,8.05,58.05,54,19,30,408,26,2671.64
DS_1417,12.539344,80.069887,100,3.45,113,24.75,29.56,43.51,19.34,40.97,224,2,19,269,18,730.08
DS_1418,12.62211,80.440791,164,7.16,90,34.55,19.83,32.51,12.23,89.85,283,11,16,259,36,1447.71
DS_1419,12.952199,80.333354,173,4.65,50,26.13,7.71,40.16,14.57,46.11,93,7,18,157,35,1560.69
DS_1420,13.433875,80.153581,136,7.11,68,27.43,10.25,35.6,6.9,67.14,265,15,2,263,28,1145.09
DS_1421,12.816156,80.491859,200,5.05,22,18.31,13.05,39.08,13.4,79.53,284,24,22,197,39,1916.17
DS_1422,13.007235,80.125694,78,10.97,63,7.18,4.51,30.2,5.16,50.06,210,23,21,257,38,736.86
DS_1423,12.541573,79.840766,55,11.68,56,46.27,5.93,43.84,4.9,64.25,296,0,23,107,42,470.14
DS_1424,12.648343,79.983592,216,6.1,36,5.55,23.57,35.6,14.29,70.37,70,16,22,293,11,1984.82
DS_1425,13.48663,80.105249,182,2.7,86,17.66,24.25,41.63,10.43,48.01,244,5,16,106,43,1532.86
DS_1426,13.465119,79.909832,145,8.63,49,25.14,29.68,32.3,13.67,78.93,117,0,2,120,15,1265.7
DS_1427,12.50494,80.463296,217,5.77,100,19.36,4.83,27.0,5.39,54.97,292,23,24,309,47,1882.92
DS_1428,13.451812,80.336794,139,11.86,41,29.84,27.01,38.47,11.97,50.55,81,14,3,91,30,1283.97
DS_1429,13.13912,79.987801,255,2.89,67,25.77,11.56,25.16,8.88,67.91,73,20,21,407,14,2254.9
DS_1430,13.367918,80.213563,131,3.19,85,16.5,11.85,34.51,11.94,60.52,293,5,14,83,32,1068.03
DS_1431,12.95474,80.305014,70,8.99,52,8.96,6.44,28.86,5.82,86.01,212,20,11,323,14,671.68
DS_1432,13.015596,80.458895,108,9.59,61,11.19,29.63,37.55,14.31,84.0,195,12,2,402,31,906.79
DS_1433,12.988847,80.417145,266,6.71,86,26.88,29.49,44.59,16.12,64.17,116,21,20,242,21,2334.19
DS_1434,13.166864,80.160635,197,4.77,89,43.07,26.35,34.29,5.2,57.96,152,3,7,417,49,1630.56
DS_1435,12.639651,80.342257,73,5.1,43,9.53,5.45,41.35,6.01,56.28,103,0,0,458,5,614.68
DS_1436,12.529974,80.193501,180,5.38,15,35.47,25.72,35.16,13.22,53.38,203,22,17,478,29,1693.19
DS_1437,12.80793,80.186893,135,4.25,57,40.64,20.13,34.92,13.91,67.23,237,9,12,191,40,1452.96
DS_1438,13.204681,79.880319,121,10.51,27,17.45,6.48,43.61,14.08,80.25,174,38,18,316,16,1218.48
DS_1439,12.701853,79.888296,159,2.65,90,35.07,10.07,42.8,13.65,55.54,166,3,12,170,43,1437.98
DS_1440,13.173432,80.170674,106,6.07,48,35.9,21.61,40.72,7.86,49.5,265,21,21,485,1,827.58
DS_1441,13.469912,79.988203,159,9.48,87,36.85,24.69,30.93,7.9,63.77,114,3,12,303,15,1332.4
DS_1442,12.593901,79.814726,142,2.04,16,45.09,25.9,35.9,5.1,43.45,228,15,12,302,46,881.83
DS_1443,13.172602,80.305987,120,10.78,15,22.93,17.68,29.48,3.14,75.06,163,8,10,313,11,1124.77
DS_1444,12.94375,79.822741,119,9.06,85,15.97,17.43,33.88,13.85,65.92,275,3,13,365,46,950.48
DS_1445,13.368142,80.216694,119,2.73,107,29.47,21.47,34.68,1.86,64.82,237,19,20,347,44,990.08
DS_1446,12.67715,80.177436,125,10.95,62,7.81,24.0,41.63,18.76,55.02,236,7,9,193,11,1105.67
DS_1447,13.192626,80.47817,240,6.87,10,20.03,7.61,42.92,16.53,85.23,125,3,7,300,47,2163.81
DS_1448,13.338115,80.138949,263,8.52,38,44.75,22.98,33.29,17.15,44.52,66,8,5,216,38,2375.11
DS_1449,13.444614,79.844521,96,10.82,101,28.94,12.23,25.35,18.13,83.49,262,10,18,150,16,802.81
DS_1450,13.183248,80.186182,267,10.81,78,24.65,13.36,42.24,8.17,58.84,198,23,22,400,41,2459.56
DS_1451,12.997175,80.388767,138,6.09,94,16.96,5.1,28.49,16.93,84.03,244,4,18,91,40,1152.67
DS_1452,13.117847,80.497794,68,4.38,112,16.27,18.89,37.44,3.16,76.44,157,8,11,451,5,451.45
DS_1453,13.368905,80.10124,277,4.57,111,15.65,5.52,25.5,0.43,45.21,77,12,27,426,40,2374.79
DS_1454,13.07061,80.024209,276,9.66,107,42.32,27.65,32.99,15.7,81.58,266,3,6,440,25,2357.63
DS_1455,12.530387,80.434657,190,11.29,94,49.33,19.77,44.72,1.5,74.11,93,33,31,437,0,1368.56
DS_1456,13.430949,79.933869,266,2.72,97,29.07,29.74,27.01,19.77,41.62,247,14,26,145,15,2320.59
DS_1457,13.189527,80.2308,289,2.15,58,8.59,9.63,33.47,13.5,46.69,239,19,17,335,45,2584.64
DS_1458,13.176513,80.084,94,10.23,68,38.8,21.35,31.14,15.07,71.78,219,12,22,227,39,840.58
DS_1459,12.715675,79.828758,209,5.87,22,44.47,29.04,43.1,4.92,73.13,143,23,2,291,46,1957.06
DS_1460,13.158885,80.043102,207,4.76,54,46.91,11.06,42.39,13.48,77.33,273,4,8,276,15,2012.94
DS_1461,12.893864,79.98566,134,3.88,55,33.29,5.6,29.75,0.86,76.01,71,21,5,350,45,1166.11
DS_1462,13.151233,80.280264,175,5.46,32,27.81,20.12,26.62,16.76,72.98,299,19,0,336,15,1582.77
DS_1463,12.606593,80.464153,219,11.71,41,32.92,12.88,37.54,3.39,78.31,87,20,9,95,38,2010.42
DS_1464,13.157845,79.987633,158,11.77,81,5.58,10.37,31.73,13.95,68.75,63,9,7,487,28,1381.05
DS_1465,13.499414,80.368026,281,5.32,84,34.49,29.83,38.44,4.49,53.04,275,15,22,95,49,2796.57
DS_1466,12.548212,79.838752,157,11.64,22,36.93,23.36,25.64,1.37,85.62,284,7,16,274,48,1546.63
DS_1467,13.477174,80.176685,121,5.0,62,37.49,16.11,27.67,9.63,40.91,160,11,2,54,25,1045.63
DS_1468,12.906908,79.849385,282,10.54,29,30.34,4.35,38.73,3.39,58.33,171,24,2,315,29,2659.3
DS_1469,13.370753,80.453823,219,4.12,10,36.5,8.17,29.25,14.59,76.44,203,8,11,159,32,2387.45
DS_1470,13.282385,80.336446,184,10.26,66,33.75,11.07,42.15,4.75,61.36,217,3,6,292,42,1598.05
DS_1471,13.067016,80.260565,180,5.54,75,10.2,16.15,26.17,6.85,41.24,103,16,21,200,19,1620.96
DS_1472,13.238449,80.376727,86,3.96,20,45.43,16.43,29.31,11.35,43.3,190,20,10,56,36,840.17
DS_1473,13.378516,80.253264,52,11.35,55,33.02,3.67,44.97,5.7,72.43,176,33,29,363,12,374.51
DS_1474,12.90414,80.478261,195,4.14,39,37.75,28.47,33.66,7.56,88.24,271,34,12,352,7,1792.8
DS_1475,12.827033,80.299771,292,11.92,78,20.43,17.66,39.06,16.31,67.59,68,21,21,397,31,2657.2
DS_1476,13.167593,80.447261,173,3.09,16,46.37,3.53,28.65,3.58,65.34,91,12,1,326,17,1590.89
DS_1477,13.307846,80.161992,219,2.1,33,27.62,21.94,37.2,1.64,55.92,90,10,19,208,44,2020.47
DS_1478,13.262285,79.881945,186,10.71,104,35.56,4.93,39.52,6.57,52.83,99,13,7,204,40,1555.38
DS_1479,13.297814,80.169724,234,7.87,57,47.85,22.47,31.29,8.49,41.05,280,13,3,462,10,2077.75
DS_1480,12.935583,79.888811,201,6.22,103,46.22,21.94,41.58,10.85,53.65,180,19,27,443,37,1757.25
DS_1481,13.317834,80.214745,56,2.82,52,34.02,29.59,37.07,7.45,62.46,208,2,14,121,42,518.78
DS_1482,12.620209,80.137745,146,7.75,88,12.46,12.24,32.78,15.8,49.9,125,5,19,186,46,1284.72
DS_1483,13.044489,80.235803,266,5.94,45,47.78,6.9,36.15,0.79,44.37,192,12,19,188,13,2420.93
DS_1484,12.505759,79.807033,219,6.84,83,49.29,5.48,36.54,8.64,75.89,231,13,16,199,39,1910.66
DS_1485,12.824586,79.936388,147,8.3,10,9.65,4.94,28.31,7.65,84.73,230,14,2,409,49,1421.82
DS_1486,12.866462,80.143931,151,8.4,16,25.26,24.88,33.05,12.95,86.84,222,26,31,395,32,1522.37
DS_1487,12.896173,80.465352,235,11.61,53,29.67,22.4,31.87,19.33,70.9,215,0,3,99,40,2067.81
DS_1488,13.195467,80.068526,262,8.55,70,9.14,29.35,33.02,10.21,42.64,281,14,17,150,22,2326.25
DS_1489,12.888558,80.09706,151,5.39,35,13.54,11.35,40.22,19.74,77.04,255,23,23,217,6,1456.1
DS_1490,12.948694,80.300287,105,5.3,116,29.2,24.68,34.65,6.04,45.5,148,6,0,115,14,758.7
DS_1491,12.737544,80.222655,281,6.77,116,48.34,5.51,43.81,0.62,73.49,257,15,37,496,14,2429.83
DS_1492,12.873252,80.009248,235,4.59,39,6.25,27.4,30.87,3.31,78.97,99,14,4,291,8,2089.45
DS_1493,12.72727,80.087571,195,5.76,10,46.06,4.4,33.31,7.9,76.29,201,13,17,196,20,2398.39
DS_1494,12.573196,79.95239,216,10.42,72,45.44,24.27,40.74,6.33,87.59,194,18,12,291,36,1954.8
DS_1495,13.103449,80.476215,99,10.6,24,43.57,11.3,35.92,1.94,76.91,195,31,26,165,38,1072.47
DS_1496,13.168213,79.891444,210,8.28,72,21.99,7.89,35.94,8.65,74.66,91,29,29,321,27,1946.63
DS_1497,13.11949,80.060286,77,7.83,64,27.09,22.02,26.07,6.76,53.09,194,20,9,181,43,655.43
DS_1498,12.963494,79.818087,233,6.27,66,23.16,27.19,32.97,2.45,86.24,65,0,22,354,5,1897.85
DS_1499,12.879786,79.955246,74,8.36,29,47.64,23.63,30.41,5.92,48.98,134,11,5,87,9,653.54
DS_1500,13.363334,80.34633,191,10.06,31,28.46,11.45,44.99,17.73,85.24,265,9,10,184,14,2328.95
DS_1501,13.019082,79.940823,232,9.38,98,8.63,12.55,31.17,6.04,55.63,275,18,21,232,23,1993.36
DS_1502,12.979182,79.856044,133,2.35,59,17.33,8.11,42.69,14.28,46.51,101,13,19,63,3,1178.36
DS_1503,12.525642,80.132117,280,9.31,45,25.79,25.25,38.52,12.24,81.33,85,0,18,253,46,2543.01
DS_1504,12.841248,79.806978,261,9.2,46,47.91,5.89,31.82,8.54,40.12,156,14,6,134,49,2384.82
DS_1505,12.880196,79.859336,184,2.99,55,30.6,27.39,35.87,4.78,81.6,268,21,21,293,34,1717.72
DS_1506,12.898823,80.365338,181,3.5,118,36.32,19.23,41.81,7.38,53.12,216,0,20,339,14,1136.31
DS_1507,13.080172,80.340031,272,9.88,36,8.98,18.9,42.67,11.84,84.24,130,12,9,198,36,2477.65
DS_1508,13.033603,80.440597,207,7.59,28,44.48,25.62,28.21,7.02,74.57,202,19,6,176,1,1882.69
DS_1509,13.107905,80.398161,111,10.22,92,29.26,21.02,31.79,4.3,73.31,164,22,4,469,46,953.79
DS_1510,13.264883,80.278223,234,3.85,25,46.46,11.21,31.7,2.33,58.27,279,1,24,368,39,2108.27
DS_1511,13.312986,79.836633,214,2.31,63,25.05,12.44,25.84,17.6,42.97,91,2,3,347,27,1845.01
DS_1512,13.218123,80.347994,232,3.62,94,35.74,7.67,36.96,8.81,81.5,198,3,16,482,4,2074.54
DS_1513,13.455524,80.391858,297,6.53,106,26.19,15.53,42.1,12.5,48.55,117,20,9,120,22,2586.56
DS_1514,12.518233,80.359358,134,7.23,115,11.42,5.97,32.63,9.81,58.61,266,21,16,134,8,1156.76
DS_1515,12.695778,80.155935,114,10.58,104,17.24,20.63,39.8,17.45,70.02,236,11,16,187,6,927.22
DS_1516,12.507563,79.963031,101,9.16,43,8.03,7.57,37.55,10.94,64.11,173,24,16,326,3,1015.72
DS_1517,13.147475,80.391731,52,11.9,88,24.81,26.33,32.51,9.62,49.93,79,3,0,162,18,327.52
DS_1518,13.398031,80.309014,126,2.79,60,34.22,21.91,27.82,18.49,47.03,234,21,23,112,7,870.22
DS_1519,12.743482,80.486533,184,3.3,45,15.97,27.07,39.19,14.39,46.16,82,11,1,138,30,1631.25
DS_1520,13.427035,79.908985,119,2.84,62,27.07,5.35,42.09,2.23,83.15,152,6,24,126,13,1021.89
DS_1521,12.560267,79.957965,119,7.38,99,25.65,24.56,38.72,3.55,41.58,267,30,35,432,28,996.76
DS_1522,13.434436,79.948259,211,4.67,103,29.0,26.78,25.36,15.74,88.85,266,21,18,168,8,1827.52
DS_1523,12.851623,80.354778,145,8.84,71,13.31,4.2,29.32,16.72,49.93,102,2,8,355,36,1246.87
DS_1524,12.601421,79.930835,65,3.33,40,29.03,29.98,26.39,10.9,45.52,193,4,19,332,5,559.79
DS_1525,12.985872,79.846662,279,3.03,98,21.39,11.12,36.41,11.09,68.85,226,11,22,278,41,2400.85
DS_1526,12.756777,80.498993,185,6.6,13,17.87,8.72,40.13,12.64,44.0,265,11,14,185,27,1763.51
DS_1527,12.784873,79.817372,198,5.76,21,31.37,14.2,27.21,8.78,70.12,182,19,18,463,44,2133.43
DS_1528,12.80729,80.384671,170,10.29,62,11.66,3.23,41.77,13.6,82.53,295,22,4,172,9,1527.71
DS_1529,13.303026,80.055757,60,10.38,70,45.53,26.92,36.11,2.17,42.39,296,21,12,248,44,689.11
DS_1530,13.039161,80.389131,99,3.17,28,47.07,10.25,38.8,19.23,79.99,155,6,3,79,2,876.21
DS_1531,12.811308,80.188234,136,10.12,65,34.73,17.08,44.43,15.0,59.72,280,34,21,67,11,1350.0
DS_1532,13.110334,80.431142,55,7.64,18,18.64,19.84,26.67,12.62,47.97,126,11,5,72,35,559.94
DS_1533,13.216151,80.448335,159,7.04,34,33.17,24.36,43.02,6.33,48.8,143,15,19,87,10,1457.21
DS_1534,12.772624,79.806369,192,2.95,63,32.07,9.76,27.52,3.22,85.94,109,13,8,286,8,1998.32
DS_1535,12.913549,79.852789,188,9.4,56,22.61,22.36,32.86,8.19,45.53,248,22,14,297,5,1704.36
DS_1536,12.621886,79.975251,204,2.6,50,17.93,6.18,42.03,13.23,83.34,160,15,20,410,11,1859.27
DS_1537,12.681149,80.268521,256,4.78,60,12.58,22.01,43.13,12.67,67.21,258,23,14,79,45,2307.95
DS_1538,13.181118,80.421791,222,2.95,59,14.78,27.82,35.13,7.65,41.95,104,6,16,168,40,1959.77
DS_1539,12.681438,80.121959,215,7.31,16,34.39,5.3,36.88,12.27,63.22,140,3,4,335,7,1991.98
DS_1540,13.025163,80.224881,53,8.45,36,44.87,6.15,39.16,16.27,80.87,212,31,14,123,40,539.2
DS_1541,13.209046,79.93195,255,10.91,57,22.32,18.05,41.66,0.53,76.31,246,4,24,120,12,2298.22
DS_1542,12.606877,80.363477,222,9.34,64,10.49,4.25,27.43,9.01,64.44,91,13,23,472,42,2032.2
DS_1543,13.067312,80.47713,187,11.61,72,5.58,8.06,41.2,15.17,83.0,118,8,4,322,8,1865.42
DS_1544,12.756563,79.988019,170,9.61,116,23.27,8.14,34.63,10.92,46.02,73,4,20,374,19,1392.97
DS_1545,13.462927,80.146378,231,4.98,15,15.47,15.99,34.01,13.03,85.5,248,1,13,411,39,2104.46
DS_1546,12.983546,79.860281,206,7.48,44,19.52,9.71,33.48,10.33,82.32,248,4,1,262,9,1811.2
DS_1547,13.305993,80.191396,189,6.58,41,15.88,15.84,35.18,19.84,75.41,167,2,8,485,40,1670.45
DS_1548,13.050227,80.151948,233,7.66,87,34.89,17.07,43.9,1.09,80.89,232,9,13,384,26,2057.09
DS_1549,12.543413,79.901106,217,7.72,15,33.73,22.73,35.96,9.82,67.19,191,15,26,190,3,2056.61
DS_1550,13.133151,80.109446,133,9.02,72,46.05,28.54,44.06,1.83,73.76,104,9,3,287,9,1029.8
DS_1551,13.451403,80.033873,214,2.83,27,36.49,16.6,28.61,3.2,68.03,64,10,27,56,48,1999.75
DS_1552,13.101612,80.165282,243,9.47,40,12.42,12.59,39.48,7.66,57.77,54,13,5,265,18,2225.05
DS_1553,13.319189,80.209958,69,3.44,61,38.82,9.98,41.24,3.11,68.44,150,3,13,117,9,540.52
DS_1554,13.384206,79.805947,61,2.26,25,13.16,20.14,38.58,19.27,52.87,181,20,4,365,49,586.83
DS_1555,12.72808,80.332704,87,7.19,65,30.14,28.46,37.14,18.94,62.01,79,11,10,154,47,529.38
DS_1556,12.712045,80.29911,207,7.81,76,8.47,23.65,36.3,6.72,54.04,261,31,32,479,22,1900.96
DS_1557,13.110981,80.0564,96,2.35,104,7.13,8.56,42.22,12.79,46.14,102,13,13,84,35,850.81
DS_1558,12.911028,79.837055,131,7.15,111,25.89,27.12,41.43,10.68,56.09,267,15,6,78,40,1045.0
